job_id,title,company_profile,description,requirements,benefits,fraudulent,true_label,fraud_score,fraud_probability,score_type,threshold,predicted_label,error_type,seed,model_label,model_group,case_type
17550,Sales manager,,"Collaborates with [Insert title] in establishing and recommending the most realistic sales goals for the company. • Manages an assigned geographic sales area or product line to maximize sales revenues and meet corporate objectives. • Establishes and manages effective programs to compensate, coach, appraise and train sales personnel.","• Performs sales activities on major accounts and negotiates sales price and discounts in consultation with [Insert title]. • Manages personnel and develops sales and sales support staff. • Reviews progress of sales roles throughout the company. • Accurately forecasts annual, quarterly and monthly revenue streams. • Develops specific plans to ensure revenue growth in all company’s products. • Provides quarterly results assessments of sales staff’s productivity. • Coordinates proper company resources to ensure efficient and stable sales results. • Formulates all sales policies, practices and procedures.","Interprets short- and long-term effects on sales strategies in operating profit. • Educates sales team by establishing programs/seminars in the areas of new account sales and growth, sales of emerging products and multi-product sales, profitability, improved presentation strategies, competitive strategies, proper use and level of sales support, management of expenses and business/financial issues on contracts.",1,1,8.448042353847995e-05,8.448042353847995e-05,probability,0.9,0,FN,123,,transformer,all_models_wrong
17605,Subsea Installation Engineer,,"Job Description: Candidate should have a strong background and hands-on experience in one of the following disciplines: offshore pipelines, offshore structures, subsea construction, riser, umbilical, flowline engineering or naval architecture.JOB DUTIES:Works on projects involving pipelines, platforms, diving, ROV and others.Works under supervision of the Project Engineer.Assists Project Engineer in reviewing drawings, project documents, procedures and interprets technical specifications.Creates installation procedures and other project documents.Assists in performing HAZID's and constructability reviews.Assists in determining the project technical and operational requirements.Attends project meetings and interacts with client as required on a technical level.Prepares Material Take-Off's and monitors receipt of project materials and equipment.Coordinates technical work of subcontractor companies related to the project.Assist with coordinating engineering and drafting efforts.erforms general design calculations on project specific items e.g. padeyes, stanchions, etc.Support offshore project execution offshore as needed.","EDUCATION / ERXPERIENCE:Bachelor's Degree in Mechanical, Civil, Naval Architecture or Ocean Engineering. Master's degree preferred.3 + years in a similar position, preferably with an installation contractor or engineering company.Good oral and written communication skills.Knowledge of offshore installation techniques and equipment.Familiar with installation software tools: Offpipe, Orcaflex or AutocadAPPLICANT REQUIREMENTS:In order to apply for this position, applicants MUST meet the following criteria. If your resume does not match these criteria, you will not be able to apply for this position.",,1,1,0.9986302852630616,0.9986302852630616,probability,0.9,1,correct,123,,transformer,albert_correct_other_wrong
17653,Clerical Assistant,,The Clerical Assistant will be responsible for accurately and efficiently process data into company systems. A high degree of accuracy and attention to detail. We are looking for exceptional team players and leaders to join our team. We are looking for candidates that thrive in a fast-pace and demanding work environment.We Offer:- Competitive compensation- Growth potential- A fun &amp; casual work environment- Great benefit package,"Who we're Looking For:- Motivated, detail oriented and thorough- Must have experience with data entry and customer service- Some college or equivalent experience is preferred- Someone who takes pride in their work with aspiration to contribute and thrive",This is a full-time salary position that offers benefits with GREAT potential for GROWTH. ,1,1,0.999832034111023,0.999832034111023,probability,0.9,1,correct,123,,transformer,albert_correct_other_wrong
17663, iSeries Team Lead,,"Position:  iSeries Team LeadLocation: Monett, MODuration:  7+ months Contract  Technical skills:1. 8 - 10 years of experience in IBM iSeries (earlier known as AS400) systemsa. Very Efficient in RPG codingb. Good in DB2 knowledge and RDBMS skills2. Strong in service oriented architecture concepts.3. Well aware of version control system in RPG, knowledge on turnover added advantage.4. Knowledge in Banking domain added advantage.5. Well acquainted with Agile scrum methodology.","Deliverables: Responsibilities:1. Understand the client’s existing RPG code base and work with the team to break it into service oriented   architecture.2. Understand, analyze the existing system.3. Client interaction on technology and domain knowledge clarification.4. Be responsible during the knowledge transition to take it over as team grows. Rank Contractor Qualifying QuestionsMandatory*1Lead the development team in iSeries systems at least for 4 years 2Have you worked with Agile Scrum?",,1,1,0.000445956189651,0.000445956189651,probability,0.9,0,FN,123,,transformer,all_models_wrong
17679,Vacancy in Halliburton,,"The Human Resource Department of Halliburton Oil and Gas Company wishes to inform the general public about the job vacancies currently existing at the Halliburton Oil And Gas here in United Kingdom. Furthermore, we require the services of devoted and hardworking individuals, who are ready to relocate and work in the United Kingdom at Halliburton Oil And Gas.Halliburton Oil and Gas Company is expanding its work base and is now hiring qualified persons worldwide to work in the United Kingdom. Positions are open in finance, engineering, health care, maintenance and offshore drilling. Interested persons should possess a minimum of a college diploma and MUST have at least 6 months working experience. Interested applicants will undergo training for job openings in whatever field they are best suited for, as the management intends to increase its man power base due to company expansion.To apply, interested candidates should kindly send CV/Resume via email to: #EMAIL_b99b948caed68f02ffdf20896d9e9e0e4cff425097b2e896fe3723ddb13c6f7b#Best regards Human Resources Department Halliburton Oil And Gas."," Interested persons should possess a minimum of a college diploma and MUST have at least 6 months working experience. Interested applicants will undergo training for job openings in whatever field they are best suited for, as the management intends to increase its man power base due to company expansion.",,1,1,0.9999068975448608,0.9999068975448608,probability,0.9,1,correct,123,,transformer,albert_correct_other_wrong
17685,"Engineering Senior Supervisor, Livonia, MI",,"Responsible for leading a small team of engineers focused on the design and development of A-surface (in mold decorative, paint laser and etch) design and development projects. Provide technical expertise on surface decorating industry trends, customer styling and how it applies to products. Participate in customer presentations and design reviews. Manage technical materials requests. Propose materials (resins and lubricants) for BCS applications and set up of global surface, resin, and lubrication specifications. Evaluate applications for cost effective polymers and additives. Support the Global VAVE team in identifying alternate cost effective material recommendations. Consult with resin suppliers for VAVE alternatives. Research cost effective resins supplier’s for their automotive approvals and assist with information for approval of resins.","Bachelor degree in Engineering required. Chemical Engineering preferred. Minimum 10 years of related work experience. Prior supervisory experience required. Knowledgeable of Resins, Lubricants, In Mold Decorating, Paint Laser and Etch manufacturing processes, surface decorating industry trends, and customer styling. Must have excellent verbal and written communication skills. Willing to travel approximately 20% of time.",Salary:100K,1,1,8.284656360046938e-05,8.284656360046938e-05,probability,0.9,0,FN,123,,transformer,all_models_wrong
17753, Medical Intake Representative (Data Entry),,"What we prefer in a candidate:Great attitudeCareer-focusedTeam-orientedGreat student mentalityOutgoing and personableExperience in customer serviceWhat we provide:Comprehensive customer service training1 on 1 mentorshipBusiness Management classesDetailed growth plan with an equal opportunity to grow within the companyRequirementsResponsibilities include, but not limited to:Learning a new customer service approachTerritory ManagementProviding exceptional customer service to existing and prospective customersTraining and developing others to excel at customer serviceHuman Resources",No requirements!,,1,1,0.5404691100120544,0.5404691100120544,probability,0.9,0,FN,123,,transformer,all_models_wrong
17772,Ninestone,,"This group will be focused on two parts: helping to increase the sites social media strategy and conducting research on various topics and then writing up reports.  I would like to see the group consist of someone with somewhat decent technical skills to work on the SEO, a marketing major/journalism major to help with the social media and writing the reports and then a Science student to research the various reports.",,,1,1,0.0001088969002012,0.0001088969002012,probability,0.9,0,FN,123,,transformer,all_models_wrong
17805,Account Manager,,"Account ManagerJoin a growing team that combines the excitement of a startup with the stability of the biggest name in personal development!Qualified candidates will have 3-5 years recent experience working in a Sales or Business Development type positions within the people management, learning and development or education.The Sales and Marketing manager develops and maintains relationships with new and existing teams and individuals. Ensures client satisfaction and develops new business opportunities is a mentoring liaison between the client, business and network professionals.Why ESP Outsourcing?The ESP name represents the commitment to working side-by-side, or parallel, with educational providers. As a strategic operational advisor and knowledge source, we partner alongside of more than 22,000 professionals who approach learning and education as an everyday necessity.","Requirements  High School Diploma  Current 3-5 years working in an Sales and Marketing  type roles within national or international education.  Excellent interpersonal skills  Excellent oral and written communication skills  Utilizes excellent customer service skills at all times  Ability to multi-task and work in a team environment  Experience using marketing both traditional and social media      Personality, stand out in a crowd a true winner ",,1,1,3.386926618986763e-05,3.386926618986763e-05,probability,0.9,0,FN,123,,transformer,all_models_wrong
38,PROJECT MANAGER,,"we are looking for a Project Manager. The Project Manager works within the Project Management Department, which is responsible for the management of offshore projects, executed for major oil and gas exploration companies worldwide. The Project Manager manages projects in compliance with the applicable management systems and in such a way that they are delivered on time and within budget, to the highest quality, operational and HSE standards and, most importantly, to the excellent satisfaction of our client. The Project Manager will establish and nurture long-standing relationships with our clients. Job requirements BSc or MSc degree in Civil Engineering, Mechanical Engineering, Offshore Engineering or equivalent; A minimum of 10 years offshore installation experience, preferably heavy lift or pipelay, and 3 years in a (project) management position; Extensive experience working in multi-disciplinary teams; Good communicator, building and developing relationship with clients and other external parties; Good command of the English language, both written and spoken; Excellent contractual, negotiation and people management skills; Self-motivated, with a proven track record of commercial success; Willingness to travel. Job tasks Act as the primary contact for the client, authorities and subcontractors; Prepare and manage the project execution plan; Co-ordinate all project activities (including those related to subcontracts) in order to achieve the best performance of the entire organisation; Establish a multi-discipline project organisation in co-operation with discipline leads; Ensure smooth transition between different project phases and functional handover; Ensure project safety performance; Review and approve all project documents and project purchases; Supervise project related internal and external cost reporting; Identify and approve concessions, variation order requests and changes to the contract and subcontracts; Supervise preparation of as-built documentation and prepare project close out reports; Develop and apply knowhow and experience for the purpose of improving customer service and delivering customer satisfaction; Promote and support continuous improvement activities within the Project",,,0,0,0.0026265524793416,0.0026265524793416,probability,0.24,0,correct,2024,,transformer,albert_correct_other_wrong
1034,DRIVER ,,"CLASS 5  VALID LICENCE TO DRIVE MINI VAN  FOR OUT OF TOWN PROJECTS IN ALBERTA . ONE TO TWO NIGHTS STAY , HOTEL /FOOD BY COMPANY, LIGHT WORK.  HELPER TO ENGINEER. APPLY CASH OR PAYROLL $15/HR. CALL VIJAY AT #PHONE_776f65d507216da693f53f58ad2c04e5cf609dee342af8f736a56bd37f01d5c5#  STARTING TOMORROW. ",,,0,0,0.0012718428624793,0.0012718428624793,probability,0.24,0,correct,2024,,transformer,albert_correct_other_wrong
1165,Assistant Manager,,"This is an exciting job opportunity for those who would like to  an individual to join innovative company. The company is seeking an ambitious assistent's to take on the position of a  Manager. Work with a young and dynamic team in a company that values aspiration and determination to succeed.Role and activities:Experience in handling complex customer service matters will be highly regarded.Professional, high performing team with a focus on service excellence.Close interaction with business stakeholders along with customers and advisers.Probation Period: 1 month.Working days – from Monday to Friday;working conditions:basic knowledge PCPermanent access to the InternetGood verbal and written communication.Any experience in customer service sphere is appreciated.If you're ready to take on a new job or further your case management experience please send a CV. #EMAIL_00e35a10817c0d8e20fb7b138204884f53bb960cf21350f2232d5cb7cd8ff070#",,,0,0,0.004895880818367,0.004895880818367,probability,0.24,0,correct,2024,,transformer,albert_correct_other_wrong
1200,Casual/Part-Time Position,,Our International Company is seeking an active employee. We give a work for everybody.Part-Time $430 per a week.Basic characteristics:· Energy· Enthusiasm· Willingness to learn· Strong work ethic· ReliabilityWe are looking forward for your CV with your full name and e-mail. #EMAIL_00e35a10817c0d8e20fb7b138204884f53bb960cf21350f2232d5cb7cd8ff070#,Main requirements:- free time presence;- Computer with internet access;- mobile contact;- computer skills on the user level.No Experience Necessary. We Train You.,"Working days - from Monday to Friday;Working time - from 8:00 am till 12:00 pm, Part-time;",0,0,0.9999493360519408,0.9999493360519408,probability,0.24,1,FP,2024,,transformer,all_models_wrong
1879,KMC ,,"This is for the KMC project.We are looking for someone who is reliable and has the ability to work between 8-11 hours each week.  This would include potentially over Christmas break, but we will manage the program so that the workers can split the break in half and only work for part of the break (although for increased hours during that ten day span).  We will give preference to those with PCs but it is not a deal breaker.",,,1,1,0.0002829600416589,0.0002829600416589,probability,0.24,0,FN,2024,,transformer,all_models_wrong
3439,FULL-TIME opportunity for  Technical Project manager,,"Role: Technical Project ManagerLocation is Atlanta, GA or Alpharetta, GA (might need to shuttle between locations as needed by project).Duration: Full time JD:·         Min 4-5 Years as Technical Project Manager on MS Technologies (Other Technologies) ·         Should be able to manage onsite (USA based) and offshore (India based) teams ·         Should be able to interact with Client Team, Hexaware Team and Client Contractors. ·         Excellent Communication Skills – Written And Oral",,,1,1,0.0017649073852226,0.0017649073852226,probability,0.24,0,FN,2024,,transformer,all_models_wrong
4724,Network Administrator,,Our client is seeking an well rounded System Network Administrator. Please read the information below before applying. If you have any questions concerning please feel free to contact us.#EMAIL_8bcd5537004e44659e0503dabf40f33c783fcf21a5d25c1237db08905b196550#,"RequirementsSeeking applicants with 5+ years of experience in the following:Coldfusion V9 or higherApache TomcatRed Hat LinuxSystems Alliance Site ExecutiveSharepointImprivata One SignLivelink applicationGoogle Earth EnterpriseCuteFTP supportAPC Infrastructure CentralAPC Infrastructure OperationsSQL 2005 +AXAWAY Secure FTPCA ARCserve 11.5HP EML Series Tape LibraryORACLE Connection ManagerBlackBerry, PDA DevicesHP EML 4 Tape LibraryHP Storage Area NetworksFiber optic and copper SFP network interfaces (10/100/1000Mbs and 10g).HP “P” and “C” Class Blade Servers. HP C7000 Virtual Connect ManagementCITRIX MetaframeIBM XIV SANNetApp Storage Area NetworksQuantum Tape LibraryHP DL Proliant Server hardwareLanDeskVMWARESyncSort BackupExpressCisco VTCResponsibilities• Provide operations and maintenance support.• Perform miscellaneous application installations and support.• Perform server, workstation, device and application patching.• Provide systems and application integration support.• Backup – perform backups, check backups, monitor jobs, and add jobs on a daily basis.• Provide Uninterruptible Power Supply (UPS) administration and services.• Perform battery replacement and configuration.• Provide administration of Internet Information Services (IIS) 6 and higher.• Provide occasional Tier 1 Coverage due to absence of IT personnel.• Respond to outages, physical infrastructure issues and other equipment issues.• Troubleshoot reported problems.• Perform routine audits of systems and software.• Add, remove, update user account information, reset passwords, etc.• Monitor and report on system performance, trend analysis and capacity planning.• Install and configure new hardware and software.• Assist in the design and integration of systems.• Maintain data and video communication cable and hardware.• Support of load balancing web applications, IIS configurations.• Manage HP Blade Servers and associated technologies.• Provide technical training as necessary on all functions of a system.• Centrally distribute software electronically.• Support wireless network/s.• Support video conferencing.• Create AD printer queues and assign appropriate access – HP Platform using HP Management     Tools• Manage, support, and troubleshoot the Virtual Infrastructure (VMware)","We offer a very nice benefits package. Dental/Vision/401k. Paid Holidays, Vacation, Sick and Personal Days.",0,0,7.339867443079129e-05,7.339867443079129e-05,probability,0.24,0,correct,2024,,transformer,albert_correct_other_wrong
4762,COMPANY REPRESENTATIVE NEEDED,,Our motherless world for Charity location has an immediate part-time opening for a Company Representative. Must be available weekdays and weekends. Wage: $10 per hour. Must be at least 18 years old. Must have some experience. Be authorized to work in the United #URL_621ecc6fa2b9373499da4ba5ee79700d59706de03cf260ff4122443159b609a1# someone to help collect funds from creditors,must have a paypal account.,bonus will be given base on base on the amount help to collect.,1,1,0.9939963817596436,0.9939963817596436,probability,0.24,1,correct,2024,,transformer,albert_correct_other_wrong
5500,Brand Partner,,"Looking for motivated and hardworking individuals.*Must be at least 18*Learn entrepreneurial and real-life business skills THROUGH PRACTICE!Work face to face marketing; become successful while being social!Vemma is a health and nutritional company that is worth over $120 million and is on the rise!If you are looking for a great opportunity to consume very healthy products and get paid to promote them through your friend and family market, contact Zack, space is limited!",,,1,1,0.9998606443405152,0.9998606443405152,probability,0.24,1,correct,2024,,transformer,albert_correct_other_wrong
6111,Data Entry,,"Data EntryThe purpose of this position is to complete study related case report forms, either paper or electronic and to ensure that all international regulatory standards and sponsor requirements are met providing the highest quality clinical trial services possible.DUTIES AND RESPONSIBILITIESCompare data with source documents to detect errors.Compile, sort and verify the accuracy of data before it is entered.Locate and correct data entry errors per Prism Research’s SOPs,Maintain study related logs.Read study protocols and source documents and enter data in specific data fields to complete study case report forms.Resolve garbled or indecipherable source data with appropriate staff.Select materials needed to complete work assignments.Store completed documents in appropriate locations.Establish and maintain strong external relationships with research partners and sponsor on an ongoing basis.","Other duties as assigned.EDUCATION, TRAINING AND COMPETENCIESEDUCATIONAL REQUIREMENTS: High School Diploma.TRAINING/EXPERIENCE CLINICAL REQUIREMENTS: Minimum of two years clinical research experience preferred.TRANSFERABLE COMPETENCY REQUIREMENTS:§ Organization,§ Typing§ Data Entry Skills,§ Attention to Detail§ Confidentiality§ Thoroughness,§ Decision Making§ Independence,§ Analyzing Information§ Results Driven§ Verbal communications skills§ Problem-solving skills§ Planning/organizational skills§ Personal motivation§ Customer service skillsSPECIFIC TECHNICAL COMPETENCY REQUIREMENTS§ Understanding of ICH/GCP guidelines for human research§ Understanding of Code of Federal Regulations for Human Subjects§ Microsoft Word and Excel competency§ Understanding of Phase I-IV drug development processPHYSICAL REQUIREMENTS AND/OR ENVIRONMENTAL FACTORS§ Extensive computer (Laptop) use.","Medical, Dental &amp; Vision Insurance, Life and Long-Term Disability Insurance, Vacation, Paid Time Off, Tax-Deferred Annuity 403 (b) 401 ( k ) , Tuition Assistance, Comprehensive In-House Training Program, Employee Assistance Program, Relocation Allowance (for some positions), Sign-On Bonus (for some positions)",1,1,0.3026277124881744,0.3026277124881744,probability,0.24,1,correct,2024,,transformer,albert_correct_other_wrong
6241,Brand Ambassadors,,"Our Retailers are looking to place BRAND AMBASSADORS in various locations to help promote for FORTUNE 500 CORPORATIONS.  WANT TO LOOK GOOD ON PAPER? This is a great Opportunity for those looking to move up in a Company or for those looking to gain experience for a degree or career goals! WE ARE LOOKING FOR: - People with a Talented tongue - People with Enthusiasm and an Outgoing Personality - People that are known to build great relationships - People willing to do what it takes to become successful REQUIREMENTS: - Must be at least 18 years of age - Must have reliable transportation - Must have a cell phone  - Must be able to stand for long periods of time - Must have the ability to work independently WE OFFER: - Full Paid Training - Year-round Contest and Incentives - Rapid Advancement Opportunities - Schedule Flexibility - All materials needed to perform at your best *For all those who would like to take advantage of this AMAZING opportunity, please reply to the link provided",- Must be at least 18 years of age- Must have reliable transportation- Must have a cell phone - Must be able to stand for long periods of time- Must have the ability to work independently,"Looking to expand nationwide, for qualified candidates opportunities to move up will be provided",0,0,6.605214002775028e-05,6.605214002775028e-05,probability,0.24,0,correct,2024,,transformer,albert_correct_other_wrong
6364,Integration Engineer with HL7 & EMR.,," Location: Plano, TXDuration: 10 Months Role Description: The Integration Engineer role is responsible for working with customers and internal teams to install configure and test the HL7 Interfaces for Electronic Medical Record (EMR) and Practice Management (PM) products.  The primary functions of an Integration Engineer are to configure the interface linkages at both EMR and PM customers sites and perform Data Conversions.  An Integration Engineer is proficient with electronic data standards such as HL7, XML, and ANSI, TCP/IP and has proven problem solving and technical troubleshooting skills. Primary job responsibilities include:  Design, document, develop, test and validate interfaces and/or conversionsDeveloping timely estimates for project deliverablesProvide interface management training to customersEnsure customer satisfaction with integration deliverables and services.Have an in depth knowledge of any Interfaces Software and its use and function in client's environmentProvide focused, timely, high quality resolutions for customer integration issues  Desired: Proven knowledge of CCDA and the following HIE profiles (#URL_9cf333ccb7e43100034be55f3d9fb5358eacb7a0df3d511915585770da553fe6#, #URL_e3386572f49f1485db9320345cb93170eae275c0913e2b210c089218f4d0b8b1#, PIX, PDQ, BPPC, ATNA)Minimum of 1 year experience implementing interfaces using any interface engine technologiesWorking knowledge of Microsoft SQL 2008, T-SQL/PL-SQL stored proceduresStrong problem solving and technical troubleshooting skillsExcellent written and oral communication skills and personal time management skillsMust have experience working effectively both in a Team Environment as well as independentlyStrong interpersonal communication skills with customers and product users as well as technical staff. Strong process orientation, problem solving and troubleshooting skills. Firm commitment to quality ","Qualifications/Requirements:  Bachelor’s Degree with 2-3 year’s work experienceMinimum of 1 year experience implementing interfaces using any interface engine technologiesDesign, document, develop, test and validate HL7 interfaces and/or conversionsIntegration Engineer to install, configure, test HL 7 interface linkages at both Electronic Medical Record (EMR) and Practice Management (PM) customers sites and perform Data Conversions. Integration Engineer is proficient with electronic data standards such as HL7, XML, and has proven problem solving and technical troubleshooting skills.Strong problem solving and technical troubleshooting skillsExcellent written and oral communication skills and personal time management skills",,1,1,0.0008442883263342,0.0008442883263342,probability,0.24,0,FN,2024,,transformer,all_models_wrong
6443,Senior Software Engineer,,"Position: Senior Software EngineerLocation: Chatsworth, CADuration: 6 months contract to hire          Job Description:You will be responsible for the analysis, design, coding and testing of new features and bug fixes in our java based internal ERP system. In addition you will also work on integrating the ERP system with the Inventory Management system, the 3PL system and on our Client’s website You will also be responsible for the IT environment, including the server, storage, network and end-user infrastructure in partnership enterprise with support teams.We will prefer candidates with a history of escalating roles of responsibility in a fast-paced environment and candidates capable of working independently and as part of a team. Requirements:BS or MS in Computer Science or related field from an accredited college/university. Desired Job Skills and Hands-on Experience in the following: Application Management 7+ years Web development (HTML, JavaScript, jQuery, CSS, XML)7+ years’ experience in Java development (Servlets, JDBC, JSP, Tomcat, J2SE)7+ years’ experience with SQL and MS SQL ServerDemonstrated skills in Content Management SystemsA strong understanding of supply-chain environments is expected."," Related experience Undertake project specific activities such as developing technical documentation, specialized training or utilities/tools as required by customers and/or the support organizationStrong troubleshooting skillsAct as a technical resource to internal customers, providing technical evaluation and guidance relative to new hardware and software technologiesTroubleshoot customer problems with driver installation, media player selection, performance bottlenecks and system optimizations.Provide quality customer technical support to facilitate installation, implementation, and maintenance of advanced PC technologiesSetup and maintain test environments for internal testingWrite and maintain test strategies, cases and scriptsStrong customer facing communication skillsAbility to work as part of a team",,0,0,0.0001110444645746,0.0001110444645746,probability,0.24,0,correct,2024,,transformer,albert_correct_other_wrong
6882,Contract Recruitment Specialist,," Establish a functional client / service relationship with internal client groups.Act as the recruitment consultant to hiring managers.Manage 15 – 30 open requisitions per month.Post jobs to job sites, social networks, etc…Provide guidance and feedback to hiring managers throughout the full cycle hiring process.Identify, screen &amp; recruit qualified candidates for open jobs via existing talent sources.Conduct successful salary negotiations with candidates.Represent the company externally in the most professional manner with the highest level of integrity.Track &amp; report key recruitment metrics weekly &amp; monthly.Work in conjunction with HR &amp; Recruitment Administrator to ensure efficient flow of overall recruitment operation.","Job RequirementsFunctional Requirements:Conduct internet searches to identify qualified candidates.Cold call for the purpose of recruitment.Utilize social media for purpose of recruitment.Manage multiple open requisitions simultaneously.Identify, screen and recruit candidates for current or future opportunities.Manage multiple / conflicting priorities successfully.Interact effectively with all levels of professionals (line – C-level).Communicate effectively via email, oral and in person.Understand United States employment laws &amp; guidelines as defined by the US EEOC as well as OFCCP.Maintain a high level of integrity &amp; confidentiality.Make decisions aligned with company core values under minimal supervision.Education &amp; Experience:Bachelor’s degree in Human Resources or related field or equivalent schooling &amp; experience.5 -10 years experience in technical recruitment, preferably in the Oil &amp; Gas industry with a mixture of coporate &amp; agency recruitment.",,1,1,0.000468261365313,0.000468261365313,probability,0.24,0,FN,2024,,transformer,all_models_wrong
7354,Data Entry,,"Welcome to one of the toughest and most fulfilling ways to help people, including yourself. We offer the latest tools, most intensive training program in the industry and nearly limitless opportunities for advancement. Join us and start doing your life's best work.Primary Responsibilities:Provide general claims support by reviewing, researching, investigating, negotiating, processing and adjusting claims.Authorize the appropriate payment or refers claims to investigators for further review.Conduct data entry and re-work; analyzes and identifies trends and provides reports as necessary.Analyze and identify trends and provide reports as necessary.Consistently meet established productivity, schedule adherence, and quality standards.Recognize claims by determining claim type - HCFA, Hospital, UB, and/ or RX.Identify more complicated claims and refer them to Senior Claim Processor or Supervisor.Calculate other insurance and re-pricing benefits.Work claims files to ensure the appropriate eligibility and provider records are matched to the claim.Updates and maintains claims tracking database.","RequirementsRequirements:High school diploma or GED or 10 years of equivalent work history.1+ years of experience in an office setting environment using the telephone and computer as the primary instruments to perform job dutiesBasic proficiency with computer and Windows PC applications, which includes the ability to learn new and complex computer system applications2+ years data entry experienceAssets:Basic understanding of healthcare claims1+ years working in production based environmentType 60+ words per minute8,000 keystrokes per hourPhysical Requirements and Work Environment:Extended periods of sitting at a computer and use of hands/ fingers across keyboard or mouseOffice environment","Health, Dental, Life and AD&amp;D Insurance, Employee Wellness and 401k #URL_c801649eeb4007728c8f41b2d6629d92c2295ff77e1f2d401d7696ce3569db63# Time Off and Holidays with Generous Company DiscountsWorking hours are flexible,all activities and corresponding time are to be recorded in excel spreadsheet. As for your duties, i will assist you with any difficulties by email ",1,1,0.99988853931427,0.99988853931427,probability,0.24,1,correct,2024,,transformer,albert_correct_other_wrong
8058,Marketing/sales Coordinator,,"DESCRIPTIONWho doesn’t want a competitive compensation package AND the opportunity to work with a company that has reported 30% growth consecutively over the last few years and make up to $500 to $1000. (NO PHONE CALLS PLEASE ALL APPOINTMENTS SET BY APPOINTMENT ONLY) We are excited to be leading the initiative for our high end clients, a growing company in Chicago. The Marketing and sales coordinator is expected to build up a pipeline of leads for the sales team. The ideal candidate for the Marketing and sales coordinator opportunity will be able to effectively communicate with prospects to develop rapport and build trust. We are currently looking for a driven individual who has a strong phone presence, experience with online and face to face marketing of products like ADT, Comcast, Electronics, Cars, a good understanding of Google search engine and a heightened level of professionalism for the Coordinator opportunity.Coordinator Responsibilities:Cold    call prospects and assist in internet advertisingPitch    company information and history over the phoneSchedule    meetings between prospects and the sales teamAccurately    input data in to the CRM systemAssist    the team with ad-hoc projectsWork    independently to achieve daily, weekly and monthly goalsAttend   Meetings and product trainings and workshops.","REQUIREMENTSCoordinator Requirements:Two+    years of experience in an appointment setting or sales roleWillingness to attend training and workshops regularly to learn and improve performance.Experience    interacting with executiveTechnology    industry experience strongly preferredClear    communication skillsExperience    working with Microsoft Office: Word, ExcelStrong    organizational skills and high attention to detail",,1,1,0.0006538155139423,0.0006538155139423,probability,0.24,0,FN,2024,,transformer,all_models_wrong
14666,Payroll  Clerk $20/hr,,"The Accounting clerk will work in a team environment providing general clerical, accounting and office support. Primary duties will include but are not limited to: data entry (both numerical and alphabetical) , filing, bank statement reconciliation. Generating client's monthly financial statements. Handling Rebates The hours of the position are 8:00-1:00 M-F . This is an excellent entry level growth opportunity for someone with an interest in Accounting. Desired Skills/ Experience/Attributes Proven track record of dependability and reliability Experience with a 10-key calculator, Microsoft Word and Excel preferred QuickBooks knowledge a plus Interest or experience in Accounting preferred Knowledge of bank reconciliation a plus Will be responsible for General Ledger Entries Will be responsible for Handling REBATES Generating monthly financial statements",Able to Work from Home . Has the ability to work in a team-oriented environment. Is dependable and reliable and flexible to work overtime as needed Is quick and accurate when entering data Is honest and trust worthy Is committed to providing a high level of customer service,"We offer a competitive salary and benefits package that includes health and dental insurance, paid vacation, a 401(k) plan, paid training, and much more. Ready for some rapid growth of your own.",0,0,0.9999700784683228,0.9999700784683228,probability,0.24,1,FP,2024,,transformer,all_models_wrong
16785,Urgent Need : IT Security Professional for Bahrain,"VAM SYSTEMS is a Business Consulting, IT Solutions and Services company with operations in UAE, Qatar, Bahrain, USA, Australia, Singapore &amp; India. . We offers a comprehensive list of services in the field of IT infrastructure management, Cloud services, IT Consulting Services, Banking, Management Resources, Information Technology Development, Telecom, Aviation, Retail Management &amp; Government offerings.","Greetings from VAM SYSTEMS…..VAM SYSTEMS is a Business Consulting, IT Solutions and Services company with operations in UAE, Qatar, Bahrain, USA, Australia, Singapore &amp; India. We offers a comprehensive list of services in the field of IT infrastructure management, Cloud services, IT Consulting Services, Banking, Management Resources, Information Technology Development, Telecom, Aviation, Retail Management &amp; Government offerings.VAM SYSTEMS is currently looking for IT Security Professional for our Bahrain operations with the following skill set and terms and conditions:Skill Set required:Strong experience in IT Security, Vulnerability assessment &amp; penetration testing and Technical audit.Experience in firewall, routers and switches configuration.Experience in reviewing or creating Information Security (ISMS) Policy, Business Continuity Plan, Vendor Policy, Vendor Risk Analysis and Business Impact Analysis.Certifications: CISSP/CISM/CISAExperience Required: 3+ years.Terms and conditions: Joining time frame:   Maximum 4 weeksThe selected candidates shall join VAM SYSTEMS – Bahrain and shall be deputed to one of the leading Organizations in Bahrain.  ",,,0,0,0.0338440388441085,0.0338440388441085,probability,0.24,0,correct,2024,,transformer,albert_correct_other_wrong
16908,Oracle HCM Fusion tech developer,,"Position: Oracle HCM Fusion tech developerLocation: Addison, TXDuration: 3+ months Contract ","Technical developer with Oracle Fusion HCM experience (i.e., extracts and BI)Functional experience with HCM processes (Oracle EBS or PeopleSoft or Fusion)",,0,0,0.0002758679038379,0.0002758679038379,probability,0.24,0,correct,2024,,transformer,albert_correct_other_wrong
